CustomerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Gender,SeniorCitizen,Partner,Dependents,MultipleLines
9305-CDSKC,2019-03-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,99.65,820.5,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,No,No,Yes
9306-CPCBC,2019-09-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,74.25,210.3,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes
9308-ANMVE,2016-03-01,No,Month-to-month,Yes,Electronic check,55.3,2654.05,DSL,Yes,Yes,No,No,No,No,Male,0,No,Yes,No
9309-BZGNT,2014-05-01,No,One year,Yes,Credit card (automatic),29.8,2134.3,DSL,No,No,Yes,No,No,No,Male,1,Yes,No,
9313-CDOGY,2016-12-01,No,Month-to-month,No,Electronic check,19.6,717.3,,,,,,,,Male,0,Yes,Yes,No
9313-QOLTZ,2017-12-01,No,Month-to-month,No,Mailed check,20.9,518.3,,,,,,,,Male,0,No,No,No
9314-IJWSQ,2018-12-01,No,Month-to-month,Yes,Electronic check,84.8,1203.9,Fiber optic,No,No,No,No,Yes,No,Female,0,Yes,Yes,Yes
9314-QDMDW,2019-03-01,No,One year,Yes,Electronic check,61.25,729.95,DSL,No,Yes,No,No,Yes,No,Male,0,No,No,No
9317-WZPGV,2019-09-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),79.75,159.4,Fiber optic,No,No,No,No,No,Yes,Female,1,No,No,No
9318-NKNFC,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Mailed check,18.85,18.85,,,,,,,,Male,0,No,No,No
9323-HGFWY,2017-11-01,No,One year,Yes,Credit card (automatic),101.9,2681.15,Fiber optic,Yes,No,No,Yes,Yes,Yes,Female,0,Yes,No,No
9327-QSDED,2019-06-01,No,Month-to-month,No,Mailed check,43.55,335.4,DSL,No,No,No,No,No,No,Male,0,No,No,No
9330-DHBFL,2018-03-01,No,One year,Yes,Mailed check,66.25,1533.8,DSL,Yes,Yes,Yes,Yes,No,No,Female,0,Yes,Yes,No
9330-IJWIO,2018-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,100.35,1358.85,Fiber optic,Yes,No,No,No,Yes,Yes,Female,0,No,No,Yes
9330-VOFSZ,2015-02-01,No,Two year,Yes,Credit card (automatic),110.8,6640.7,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes
9332-GYWLO,2019-08-01,No,Month-to-month,No,Electronic check,54.85,355.1,DSL,No,No,No,No,Yes,No,Female,0,Yes,Yes,No
9334-GWGOW,2019-07-01,No,Month-to-month,Yes,Electronic check,74.85,485.25,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,Yes
9337-SRRNI,2014-08-01,No,Two year,Yes,Credit card (automatic),25.3,1673.8,,,,,,,,Male,0,No,Yes,Yes
9339-FIIJL,2014-02-01,No,Two year,No,Bank transfer (automatic),85.95,6151.9,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes
9342-VNIMQ,2017-05-01,No,Month-to-month,Yes,Bank transfer (automatic),54.65,1665.2,DSL,No,Yes,No,No,No,No,Male,0,No,No,Yes
9347-AERRL,2018-03-01,No,One year,No,Credit card (automatic),19.3,486.2,,,,,,,,Male,0,Yes,No,No
9348-ROUAI,2015-03-01,No,Two year,No,Credit card (automatic),90.3,5194.05,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes
9348-YVOMK,2019-10-01,No,Month-to-month,Yes,Credit card (automatic),44.8,176.2,DSL,No,No,No,No,No,No,Male,0,No,No,No
9350-VLHMB,2014-07-01,No,Month-to-month,Yes,Bank transfer (automatic),89.55,6373.1,Fiber optic,No,Yes,No,No,No,Yes,Male,0,Yes,Yes,Yes
9350-ZXYJC,2019-10-01,No,Two year,Yes,Credit card (automatic),25.3,116.95,,,,,,,,Female,0,No,No,Yes
9351-HXDMR,2014-02-01,No,Two year,Yes,Credit card (automatic),110.9,8240.85,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes
9351-LZYGF,2016-08-01,No,Month-to-month,Yes,Credit card (automatic),66.4,2727.8,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,No,Yes
9355-NPPFS,2017-12-01,No,Month-to-month,Yes,Electronic check,78.8,2006.1,Fiber optic,No,No,No,No,No,Yes,Female,1,No,No,No
9356-AXGMP,2016-12-01,No,One year,Yes,Electronic check,110.7,4428.6,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes
9357-UJRUN,2018-02-01,No,One year,Yes,Electronic check,58.35,1346.9,DSL,Yes,No,No,Yes,No,No,Male,0,Yes,No,Yes
9359-JANWS,2014-09-01,No,Two year,No,Credit card (automatic),58.9,3857.1,DSL,Yes,No,Yes,Yes,No,No,Female,0,Yes,No,No
9359-UGBTK,2014-07-01,No,One year,Yes,Bank transfer (automatic),72.35,4991.5,DSL,Yes,No,Yes,Yes,No,Yes,Female,0,No,No,No
9360-AHGNL,2016-04-01,2019-11-01 00:00:00,One year,Yes,Mailed check,109.55,4830.25,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Female,1,Yes,No,Yes
9360-OMDZZ,2018-02-01,No,Month-to-month,Yes,Electronic check,94.1,2322.85,Fiber optic,No,No,No,No,Yes,Yes,Male,0,No,No,Yes
9361-YNQWJ,2014-10-01,No,One year,Yes,Bank transfer (automatic),24.4,1601.2,,,,,,,,Female,0,No,No,Yes
9362-MWODR,2016-10-01,No,Month-to-month,Yes,Credit card (automatic),64.1,2460.35,DSL,Yes,No,No,Yes,Yes,No,Female,0,No,Yes,No
9364-YKUVW,2018-11-01,No,Month-to-month,Yes,Mailed check,19.8,309.4,,,,,,,,Male,0,No,No,No
9365-CSLBQ,2014-03-01,No,Two year,No,Mailed check,24.35,1654.6,,,,,,,,Male,0,No,Yes,Yes
9365-SRSZE,2017-11-01,No,Month-to-month,Yes,Electronic check,70.55,1943.9,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,No
9367-OIUXP,2019-10-01,No,Month-to-month,No,Mailed check,20.7,73.05,,,,,,,,Male,0,No,No,No
9367-TCUYN,2019-02-01,No,Month-to-month,No,Mailed check,20.1,223.6,,,,,,,,Female,0,No,No,No
9367-WXLCH,2019-02-01,2019-10-01 00:00:00,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,Yes
9369-XFEHK,2017-03-01,2019-12-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),80.6,2656.5,Fiber optic,No,Yes,No,No,No,No,Female,1,Yes,No,Yes
9371-BITHB,2015-10-01,No,Two year,No,Mailed check,19.85,1070.5,,,,,,,,Female,0,Yes,Yes,No
9372-TXXPS,2015-02-01,No,Two year,No,Bank transfer (automatic),59.85,3483.45,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,No,No
9373-WSLOY,2017-05-01,No,Month-to-month,Yes,Electronic check,50.0,1750.85,DSL,No,Yes,Yes,Yes,Yes,No,Male,1,Yes,No,
9374-YOLBJ,2020-01-01,No,Month-to-month,No,Electronic check,19.25,19.25,,,,,,,,Female,0,Yes,Yes,No
9375-MHRRS,2019-08-01,No,Month-to-month,No,Mailed check,50.05,288.35,DSL,No,No,No,Yes,No,No,Male,0,No,No,No
9378-FXTIZ,2015-04-01,2019-10-01 00:00:00,One year,Yes,Credit card (automatic),70.15,3715.65,DSL,No,No,No,No,Yes,Yes,Female,0,Yes,No,Yes
9381-NDKME,2017-12-01,2019-12-01 00:00:00,Month-to-month,Yes,Credit card (automatic),40.65,933.3,DSL,No,No,Yes,No,No,Yes,Female,1,Yes,No,
9385-EHGDO,2017-03-01,No,Two year,Yes,Mailed check,19.85,739.35,,,,,,,,Female,0,Yes,Yes,No
9385-NXKDA,2014-02-01,No,Two year,Yes,Credit card (automatic),82.65,5919.35,DSL,Yes,Yes,Yes,No,Yes,Yes,Female,0,Yes,No,Yes
9386-LDCZR,2016-07-01,No,One year,Yes,Credit card (automatic),90.65,3882.3,Fiber optic,Yes,Yes,Yes,Yes,No,No,Male,0,No,No,No
9388-ZEYVT,2016-07-01,No,One year,No,Electronic check,44.15,1931.3,DSL,No,No,Yes,Yes,No,Yes,Male,0,No,No,
9389-ACWBI,2019-09-01,No,Month-to-month,No,Credit card (automatic),69.95,320.4,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No
9391-DXGGG,2016-06-01,No,One year,No,Credit card (automatic),89.15,3990.75,Fiber optic,No,Yes,Yes,No,No,Yes,Female,1,No,No,No
9391-EOYLI,2019-01-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,80.45,950.2,Fiber optic,No,No,No,No,No,Yes,Male,1,Yes,No,No
9391-LMANN,2015-09-01,No,One year,No,Electronic check,95.95,5036.9,Fiber optic,Yes,Yes,Yes,No,No,Yes,Male,0,No,Yes,No
9391-TTOYH,2018-03-01,No,Month-to-month,Yes,Mailed check,19.5,470.2,,,,,,,,Female,0,No,No,No
9391-YZEJW,2014-12-01,No,One year,Yes,Bank transfer (automatic),94.0,5757.2,Fiber optic,No,No,No,No,Yes,Yes,Female,0,No,No,Yes
9392-XBGTD,2017-11-01,No,Two year,No,Mailed check,20.6,581.85,,,,,,,,Male,0,No,Yes,No
9396-ZSFLL,2018-11-01,No,Month-to-month,No,Mailed check,48.85,631.4,DSL,No,No,No,No,No,No,Female,0,No,No,Yes
9397-TZSHA,2014-05-01,No,Two year,No,Credit card (automatic),24.6,1678.05,,,,,,,,Female,0,No,No,Yes
9398-MMQTO,2019-11-01,No,Month-to-month,No,Credit card (automatic),74.45,221.1,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,No
9399-APLBT,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,74.7,74.7,Fiber optic,No,Yes,No,No,No,No,Female,0,Yes,Yes,No
9402-CXWPL,2014-04-01,No,One year,No,Electronic check,98.9,6838.6,Fiber optic,No,Yes,No,No,Yes,Yes,Female,0,No,No,Yes
9402-ORRAH,2018-11-01,No,Month-to-month,Yes,Electronic check,91.5,1400.3,Fiber optic,No,No,No,No,Yes,Yes,Female,1,No,No,No
9402-ROUMJ,2014-07-01,No,One year,Yes,Bank transfer (automatic),100.25,6689.0,Fiber optic,Yes,No,Yes,Yes,No,Yes,Female,0,Yes,Yes,Yes
9405-GPBBG,2014-10-01,No,Two year,Yes,Credit card (automatic),110.5,7069.25,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes
9408-HRXRK,2016-05-01,No,Month-to-month,Yes,Electronic check,105.15,4730.9,Fiber optic,Yes,Yes,No,No,Yes,Yes,Female,0,Yes,Yes,Yes
9408-SSNVZ,2019-09-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,70.15,268.35,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No
9411-TPQQV,2016-10-01,No,One year,Yes,Bank transfer (automatic),54.55,2236.2,DSL,Yes,No,No,Yes,Yes,Yes,Female,0,No,No,
9412-ARGBX,2015-12-01,2019-12-01 00:00:00,Two year,Yes,Mailed check,95.5,4627.85,Fiber optic,No,Yes,Yes,Yes,Yes,No,Female,0,No,Yes,No
9412-GHEEC,2016-08-01,2019-12-01 00:00:00,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,No,No,Yes
9415-DPEWS,2018-06-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,88.35,1639.3,Fiber optic,No,No,No,Yes,Yes,No,Female,0,No,No,Yes
9415-TPKRV,2019-06-01,No,Month-to-month,No,Electronic check,55.75,446.8,DSL,No,Yes,No,No,No,No,Female,0,Yes,Yes,Yes
9415-ZNBSX,2014-04-01,No,Two year,Yes,Bank transfer (automatic),89.0,6293.2,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes
9418-RUKPH,2016-12-01,No,Two year,Yes,Mailed check,19.95,756.4,,,,,,,,Female,0,Yes,Yes,No
9419-IPPBE,2015-11-01,No,One year,Yes,Electronic check,90.15,4554.85,Fiber optic,No,No,Yes,No,No,Yes,Female,0,Yes,Yes,Yes
9420-LOJKX,2018-09-01,2019-12-01 00:00:00,Month-to-month,Yes,Credit card (automatic),99.1,1426.4,Fiber optic,Yes,Yes,No,No,Yes,Yes,Female,0,No,No,No
9424-CMPOG,2019-05-01,No,Two year,No,Mailed check,19.6,197.4,,,,,,,,Male,0,Yes,Yes,No
9426-SXNHE,2019-12-01,No,Month-to-month,No,Bank transfer (automatic),18.75,53.15,,,,,,,,Female,0,No,No,No
9430-FRQOC,2019-06-01,2019-10-01 00:00:00,Month-to-month,Yes,Mailed check,87.1,341.45,Fiber optic,No,No,Yes,Yes,No,No,Female,0,No,Yes,Yes
9430-NKQLY,2014-02-01,No,Two year,Yes,Credit card (automatic),25.1,1790.8,,,,,,,,Male,0,Yes,Yes,Yes
9432-RUVSL,2016-02-01,No,Two year,Yes,Credit card (automatic),102.5,4904.25,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Female,0,No,No,No
9432-VOFYX,2018-09-01,No,Month-to-month,Yes,Electronic check,70.8,1207.0,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No
9435-JMLSX,2014-03-01,No,Two year,Yes,Bank transfer (automatic),86.1,6045.9,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,No
9436-ZBZCT,2018-08-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,89.95,1178.4,Fiber optic,No,No,No,Yes,Yes,No,Male,0,No,No,Yes
9441-QHEVC,2020-01-01,No,Month-to-month,No,Mailed check,19.1,19.1,,,,,,,,Male,0,No,No,No
9442-JTWDL,2019-03-01,No,One year,No,Credit card (automatic),20.05,237.7,,,,,,,,Female,0,No,No,No
9443-JUBUO,2014-02-01,No,Two year,Yes,Credit card (automatic),65.25,4478.85,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,
9444-JTXHZ,2019-09-01,2019-10-01 00:00:00,Month-to-month,No,Electronic check,76.2,76.2,Fiber optic,No,No,Yes,No,No,No,Male,0,Yes,No,No
9445-SZLCH,2016-12-01,2019-12-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),97.35,3457.9,Fiber optic,No,Yes,Yes,No,Yes,No,Female,0,Yes,Yes,Yes
9445-ZUEQE,2017-11-01,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,Fiber optic,No,Yes,No,Yes,No,No,Male,0,Yes,Yes,Yes
9447-YPTBX,2015-12-01,No,One year,Yes,Bank transfer (automatic),19.85,943.1,,,,,,,,Female,0,Yes,No,No
9448-REEVD,2019-11-01,2019-12-01 00:00:00,Month-to-month,No,Credit card (automatic),44.7,44.7,DSL,No,No,No,No,No,No,Male,0,Yes,No,No
9450-TRJUU,2017-03-01,No,Month-to-month,No,Electronic check,83.15,2848.45,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,Yes
9451-LPGOO,2019-04-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,86.8,620.35,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,Yes
9451-WLYRI,2015-09-01,No,One year,No,Credit card (automatic),19.05,990.45,,,,,,,,Female,0,Yes,No,No
9453-PATOS,2014-02-01,No,Two year,No,Mailed check,85.1,6155.4,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,No
9462-MJUAW,2019-09-01,2020-01-01 00:00:00,Month-to-month,No,Mailed check,50.4,206.6,DSL,No,No,No,No,No,No,Male,0,No,No,Yes
9465-RWMXL,2017-03-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic check,78.9,2447.95,Fiber optic,No,No,Yes,No,No,No,Male,0,Yes,No,Yes
9467-ROOLM,2018-01-01,No,Month-to-month,No,Mailed check,19.05,461.3,,,,,,,,Female,0,No,No,No
9469-WEJBT,2017-01-01,No,Month-to-month,Yes,Electronic check,90.35,3419.3,Fiber optic,No,No,Yes,Yes,No,Yes,Male,0,Yes,No,No
9470-RTWDV,2017-12-01,No,One year,Yes,Credit card (automatic),82.0,2083.1,DSL,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes
9470-XCCEM,2017-03-01,No,Month-to-month,Yes,Bank transfer (automatic),89.65,3161.6,Fiber optic,No,Yes,No,No,Yes,No,Male,0,Yes,Yes,Yes
9470-YFUYI,2014-03-01,No,One year,Yes,Bank transfer (automatic),71.0,5012.1,DSL,Yes,Yes,No,Yes,Yes,No,Male,1,Yes,No,No
9473-CBZOP,2017-10-01,No,One year,No,Mailed check,59.0,1654.45,DSL,Yes,No,Yes,No,No,No,Female,0,No,No,Yes
9474-PHLYD,2018-09-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,59.45,892.65,DSL,No,No,Yes,No,No,Yes,Female,0,No,No,No
9475-NNDGC,2014-03-01,No,One year,Yes,Bank transfer (automatic),113.15,7953.25,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes
9477-LGWQI,2014-04-01,No,Two year,Yes,Credit card (automatic),80.15,5600.15,DSL,Yes,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,No
9479-HYNYL,2014-03-01,No,Two year,Yes,Credit card (automatic),80.7,5705.05,DSL,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,No
9480-BQJEI,2014-12-01,No,One year,Yes,Bank transfer (automatic),92.3,5731.45,Fiber optic,Yes,Yes,No,No,No,Yes,Male,0,No,No,Yes
9481-IEBZY,2014-02-01,No,Month-to-month,Yes,Credit card (automatic),112.9,8061.5,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,Yes
9481-SFCQY,2018-12-01,No,Month-to-month,Yes,Credit card (automatic),59.8,824.85,DSL,No,No,Yes,No,Yes,No,Female,0,No,Yes,No
9481-WHGWY,2014-04-01,No,Two year,No,Credit card (automatic),75.35,5437.75,DSL,Yes,No,No,Yes,Yes,Yes,Female,0,Yes,Yes,No
9483-GCPWE,2019-05-01,No,One year,No,Mailed check,20.1,190.25,,,,,,,,Male,0,No,Yes,No
9488-FVZCC,2014-02-01,No,Two year,Yes,Bank transfer (automatic),79.5,5661.7,DSL,Yes,Yes,Yes,Yes,No,Yes,Female,0,Yes,Yes,Yes
9488-FYQAU,2014-11-01,No,Two year,Yes,Bank transfer (automatic),109.25,6841.4,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes
9488-HGMJH,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,71.15,71.15,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No
9489-DEDVP,2014-04-01,No,Two year,Yes,Credit card (automatic),69.2,4872.35,DSL,Yes,Yes,No,No,Yes,No,Female,0,Yes,Yes,Yes
9489-JMTTN,2014-02-01,No,Two year,No,Credit card (automatic),89.75,6595.9,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes
9489-UTFKA,2019-06-01,No,Month-to-month,No,Bank transfer (automatic),60.9,551.95,DSL,Yes,No,No,No,Yes,No,Male,1,Yes,No,No
9490-DFPMD,2016-04-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic check,84.65,3541.35,Fiber optic,No,No,No,No,Yes,No,Female,1,No,No,Yes
9492-TOKRI,2018-04-01,2019-10-01 00:00:00,Month-to-month,Yes,Credit card (automatic),90.0,1527.35,Fiber optic,No,Yes,No,No,Yes,No,Female,0,No,No,Yes
9494-BDNNC,2014-08-01,No,One year,No,Electronic check,95.3,6273.4,Fiber optic,No,Yes,Yes,No,No,Yes,Male,0,Yes,No,Yes
9494-MRNYX,2019-04-01,No,Month-to-month,No,Electronic check,75.05,786.3,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes
9495-REDIY,2018-01-01,No,One year,Yes,Credit card (automatic),40.65,970.55,DSL,Yes,No,No,No,Yes,No,Male,0,No,Yes,
9495-SKLKD,2016-05-01,No,Month-to-month,Yes,Bank transfer (automatic),95.95,4456.65,Fiber optic,No,Yes,Yes,No,No,Yes,Male,0,Yes,Yes,Yes
9496-IVVRP,2019-03-01,No,Month-to-month,No,Bank transfer (automatic),51.0,581.7,DSL,Yes,No,No,No,No,No,Female,0,Yes,Yes,No
9497-QCMMS,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,93.55,93.55,Fiber optic,No,No,No,No,Yes,Yes,Male,1,No,No,Yes
9498-FIMXL,2019-06-01,No,One year,Yes,Mailed check,19.2,161.95,,,,,,,,Female,0,No,No,No
9499-XPZXM,2014-02-01,No,Two year,No,Bank transfer (automatic),64.75,4804.75,DSL,Yes,Yes,No,Yes,No,No,Female,0,Yes,No,Yes
9500-IWPXQ,2015-01-01,No,One year,Yes,Electronic check,79.4,4820.55,DSL,Yes,Yes,Yes,Yes,No,Yes,Female,0,Yes,Yes,Yes
9500-LTVBP,2017-03-01,No,Month-to-month,No,Credit card (automatic),80.05,2835.9,Fiber optic,No,No,No,Yes,No,No,Female,0,No,No,Yes
9500-WBGRP,2014-05-01,No,Two year,Yes,Mailed check,19.1,1268.85,,,,,,,,Male,0,No,No,No
9501-UKKNL,2015-03-01,No,Month-to-month,Yes,Electronic check,51.7,3005.8,DSL,No,No,No,Yes,Yes,Yes,Male,0,No,No,
9503-XJUME,2015-10-01,No,One year,No,Credit card (automatic),19.65,928.4,,,,,,,,Male,0,No,Yes,No
9504-DSHWM,2018-06-01,No,Month-to-month,No,Bank transfer (automatic),59.2,1191.2,DSL,Yes,No,No,Yes,No,No,Male,0,No,No,Yes
9504-YAZWB,2015-09-01,No,Two year,No,Mailed check,20.25,1048.45,,,,,,,,Female,0,No,No,No
9505-SQFSW,2019-11-01,No,Month-to-month,No,Mailed check,40.3,92.5,DSL,No,Yes,No,No,No,Yes,Female,0,Yes,Yes,
9506-UXUSK,2019-01-01,No,Month-to-month,Yes,Electronic check,70.15,931.75,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No
9507-EXLTT,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Bank transfer (automatic),79.35,79.35,Fiber optic,No,No,No,No,Yes,No,Female,0,Yes,No,No
9507-HSMMZ,2015-08-01,No,Two year,No,Mailed check,20.0,1149.65,,,,,,,,Male,0,No,No,No
9508-ILZDG,2017-04-01,No,Month-to-month,Yes,Electronic check,96.35,3190.25,Fiber optic,No,Yes,No,Yes,Yes,No,Female,1,No,No,Yes
9509-MPYOD,2017-03-01,No,One year,No,Mailed check,20.75,700.45,,,,,,,,Female,0,No,No,No
9512-PHSMG,2019-04-01,No,Month-to-month,Yes,Mailed check,20.55,252.75,,,,,,,,Female,0,Yes,No,No
9512-UIBFX,2018-06-01,2019-12-01 00:00:00,Month-to-month,No,Mailed check,95.15,1779.95,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,Yes,No
9513-DXHDA,2017-11-01,No,One year,No,Electronic check,81.7,2212.55,DSL,Yes,No,Yes,Yes,Yes,Yes,Male,0,No,No,No
9514-JDSKI,2019-11-01,2019-12-01 00:00:00,Month-to-month,No,Electronic check,40.2,40.2,DSL,No,Yes,No,No,Yes,No,Male,1,Yes,No,
9518-IMLHK,2017-07-01,No,Month-to-month,Yes,Bank transfer (automatic),72.45,2156.25,DSL,Yes,Yes,Yes,Yes,Yes,No,Male,0,No,No,No
9518-RWHZL,2014-07-01,2019-11-01 00:00:00,One year,Yes,Credit card (automatic),100.05,6254.2,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,No,No,Yes
9518-XXBXE,2019-04-01,No,Month-to-month,No,Electronic check,75.3,720.45,Fiber optic,Yes,No,No,No,No,No,Male,1,Yes,No,No
9522-BNTHX,2017-04-01,No,Month-to-month,Yes,Electronic check,56.25,1765.95,DSL,No,Yes,Yes,No,Yes,Yes,Female,1,No,No,
9522-ZSINC,2019-01-01,No,One year,Yes,Electronic check,19.95,253.8,,,,,,,,Male,0,No,No,No
9524-EGPJC,2018-06-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic check,90.1,1612.75,Fiber optic,No,No,No,Yes,No,Yes,Female,0,No,No,Yes
9526-BIHHD,2019-10-01,2019-11-01 00:00:00,Month-to-month,No,Mailed check,29.7,29.7,DSL,Yes,No,No,No,No,No,Male,0,No,No,
9526-JAWYF,2017-11-01,2020-01-01 00:00:00,Month-to-month,No,Electronic check,89.8,2335.3,Fiber optic,No,Yes,Yes,No,Yes,No,Male,0,No,No,No
9529-OFXHY,2018-11-01,No,Month-to-month,Yes,Bank transfer (automatic),87.75,1242.2,Fiber optic,Yes,No,No,No,Yes,No,Male,0,No,No,Yes
9530-EHPOH,2018-11-01,2019-10-01 00:00:00,Month-to-month,No,Electronic check,53.75,608.0,DSL,No,No,Yes,No,No,No,Male,0,No,No,Yes
9530-GRMJG,2014-04-01,No,Two year,Yes,Electronic check,84.1,5979.7,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes
9531-NSBMR,2017-02-01,No,One year,Yes,Bank transfer (automatic),19.25,679.8,,,,,,,,Female,0,No,No,No
9534-NSXEM,2017-12-01,No,One year,Yes,Credit card (automatic),20.65,595.5,,,,,,,,Male,0,No,No,No
9537-JALFH,2014-05-01,No,Two year,No,Bank transfer (automatic),19.9,1356.7,,,,,,,,Male,0,Yes,Yes,No
9537-VHDTA,2020-01-01,No,Month-to-month,No,Mailed check,51.2,51.2,DSL,Yes,No,No,No,No,No,Female,0,No,Yes,No
9540-JYROE,2019-05-01,2020-01-01 00:00:00,Month-to-month,Yes,Mailed check,70.1,551.35,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No
9541-PWTWO,2015-10-01,No,Two year,Yes,Bank transfer (automatic),80.95,4233.95,DSL,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes
9541-ZPSEA,2014-06-01,No,Two year,No,Credit card (automatic),80.35,5375.15,Fiber optic,Yes,No,Yes,No,No,No,Male,0,Yes,Yes,No
9544-PYPSJ,2014-12-01,No,Month-to-month,Yes,Credit card (automatic),96.1,6019.35,Fiber optic,No,Yes,Yes,No,No,Yes,Female,1,Yes,Yes,Yes
9546-CQJSU,2019-11-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic check,91.4,193.6,Fiber optic,No,No,Yes,No,Yes,No,Female,0,No,No,Yes
9546-KDTRB,2018-07-01,No,Month-to-month,No,Bank transfer (automatic),24.7,465.85,,,,,,,,Female,0,No,No,Yes
9547-ITEFG,2019-05-01,No,Month-to-month,Yes,Credit card (automatic),102.6,897.75,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes
9548-LERKT,2018-02-01,No,Two year,No,Mailed check,19.75,483.15,,,,,,,,Male,0,Yes,No,No
9548-LIGTA,2015-01-01,No,Two year,Yes,Mailed check,81.05,4747.65,DSL,Yes,Yes,No,Yes,Yes,Yes,Male,0,Yes,No,No
9548-ZMVTX,2014-02-01,No,Two year,No,Bank transfer (automatic),90.45,6565.85,Fiber optic,No,Yes,Yes,Yes,No,No,Male,0,Yes,Yes,Yes
9552-TGUZV,2019-06-01,No,Month-to-month,Yes,Mailed check,75.0,658.1,Fiber optic,Yes,No,No,No,No,No,Male,0,Yes,No,No
9553-DLCLU,2019-01-01,No,Two year,No,Credit card (automatic),88.95,1161.75,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,No,Yes,Yes
